Figure 7-2
--------------------------------------------------------------------
14.5 GeV, Au+Au, 0-5% centrality, like-sign protons, experimental data
-1.16<=dy<-1.08 	   R2=0.00347084  eR2(stat)=0.00106889  eR2(syst)=0.000685037
0.84<=dy<0.92 	   R2=0.0210409  eR2(stat)=0.00554822  eR2(syst)=0.00263862
0.92<=dy<1 	   R2=0.0360331  eR2(stat)=0.00689264  eR2(syst)=0.00312383
1<=dy<1.08 	   R2=0.0391517  eR2(stat)=0.00948623  eR2(syst)=0.00390673
1.08<=dy<1.16 	   R2=0.0244482  eR2(stat)=0.0164093  eR2(syst)=0.00986487
--------------------------------------------------------------------
62.4 GeV, Au+Au, 0-5% centrality, unlike-sign protons, experimental data
-1.16<=dy<-1.08 	   R2=0.00429254  eR2(stat)=0.00184412  eR2(syst)=0.00145288
-1.08<=dy<-1 	   R2=0.00155646  eR2(stat)=0.00112821  eR2(syst)=0.000774794
-1<=dy<-0.92 	   R2=0.00219159  eR2(stat)=0.00084013  eR2(syst)=0.000583717
-0.92<=dy<-0.84 	   R2=0.00192482  eR2(stat)=0.000685815  eR2(syst)=0.000336382
-0.84<=dy<-0.76 	   R2=0.0019362  eR2(stat)=0.000589876  eR2(syst)=0.00064746
-0.76<=dy<-0.68 	   R2=0.00314135  eR2(stat)=0.000524649  eR2(syst)=0.000239123
-0.68<=dy<-0.6 	   R2=0.0019763  eR2(stat)=0.000478155  eR2(syst)=0.000189161
-0.6<=dy<-0.52 	   R2=0.00159126  eR2(stat)=0.000444433  eR2(syst)=0.000134076
-0.52<=dy<-0.44 	   R2=0.00204817  eR2(stat)=0.000416602  eR2(syst)=0.000105603
-0.44<=dy<-0.36 	   R2=0.00051982  eR2(stat)=0.000391498  eR2(syst)=0.000230619
-0.36<=dy<-0.28 	   R2=0.000604339  eR2(stat)=0.000370267  eR2(syst)=0.0002021
-0.28<=dy<-0.2 	   R2=1.32531e-05  eR2(stat)=0.000352221  eR2(syst)=0.000119356
-0.2<=dy<-0.12 	   R2=-0.00104425  eR2(stat)=0.000337621  eR2(syst)=0.00050145
-0.12<=dy<-0.04 	   R2=-0.00201567  eR2(stat)=0.000326456  eR2(syst)=9.29869e-05
-0.04<=dy<0.04 	   R2=-0.00269941  eR2(stat)=0.000319813  eR2(syst)=0.000147595
0.04<=dy<0.12 	   R2=-0.00166938  eR2(stat)=0.000326161  eR2(syst)=0.000156771
0.12<=dy<0.2 	   R2=-0.00126732  eR2(stat)=0.000336897  eR2(syst)=0.000127969
0.2<=dy<0.28 	   R2=0.00023697  eR2(stat)=0.000351249  eR2(syst)=0.000157071
0.28<=dy<0.36 	   R2=0.000882352  eR2(stat)=0.000369059  eR2(syst)=0.000148582
0.36<=dy<0.44 	   R2=0.00168382  eR2(stat)=0.000390253  eR2(syst)=0.000235282
0.44<=dy<0.52 	   R2=0.00208049  eR2(stat)=0.000414957  eR2(syst)=0.00024398
0.52<=dy<0.6 	   R2=0.0021161  eR2(stat)=0.000442804  eR2(syst)=0.000202244
0.6<=dy<0.68 	   R2=0.00215438  eR2(stat)=0.000476275  eR2(syst)=0.000244677
0.68<=dy<0.76 	   R2=0.00224836  eR2(stat)=0.000522144  eR2(syst)=0.000256336
0.76<=dy<0.84 	   R2=0.00217645  eR2(stat)=0.000587175  eR2(syst)=0.000386067
0.84<=dy<0.92 	   R2=0.0021018  eR2(stat)=0.000682366  eR2(syst)=0.000432595
0.92<=dy<1 	   R2=0.00186493  eR2(stat)=0.000835241  eR2(syst)=0.000393909
1<=dy<1.08 	   R2=0.00368001  eR2(stat)=0.00112251  eR2(syst)=0.000166654
1.08<=dy<1.16 	   R2=-0.00185422  eR2(stat)=0.00182464  eR2(syst)=0.000424257
--------------------------------------------------------------------
62.4 GeV, Au+Au, 30-40% centrality, unlike-sign protons, experimental data
-1.16<=dy<-1.08 	   R2=0.00501469  eR2(stat)=0.00381499  eR2(syst)=0.001975
-1.08<=dy<-1 	   R2=0.000220018  eR2(stat)=0.00227892  eR2(syst)=0.000761179
-1<=dy<-0.92 	   R2=0.00494927  eR2(stat)=0.00168829  eR2(syst)=0.000695465
-0.92<=dy<-0.84 	   R2=0.00477915  eR2(stat)=0.00137579  eR2(syst)=0.00119248
-0.84<=dy<-0.76 	   R2=0.00557247  eR2(stat)=0.00118352  eR2(syst)=0.000464785
-0.76<=dy<-0.68 	   R2=0.00471202  eR2(stat)=0.00105121  eR2(syst)=0.000526292
-0.68<=dy<-0.6 	   R2=0.00398618  eR2(stat)=0.00095694  eR2(syst)=0.000514537
-0.6<=dy<-0.52 	   R2=0.00502566  eR2(stat)=0.000889027  eR2(syst)=0.000256341
-0.52<=dy<-0.44 	   R2=0.00279482  eR2(stat)=0.000831468  eR2(syst)=0.000433992
-0.44<=dy<-0.36 	   R2=0.00296527  eR2(stat)=0.00078207  eR2(syst)=0.000505368
-0.36<=dy<-0.28 	   R2=0.000573102  eR2(stat)=0.000739022  eR2(syst)=0.000453204
-0.28<=dy<-0.2 	   R2=-0.000804378  eR2(stat)=0.000702976  eR2(syst)=0.000227565
-0.2<=dy<-0.12 	   R2=-0.00259608  eR2(stat)=0.000673575  eR2(syst)=0.000471698
-0.12<=dy<-0.04 	   R2=-0.00471728  eR2(stat)=0.000650748  eR2(syst)=0.000381092
-0.04<=dy<0.04 	   R2=-0.00735603  eR2(stat)=0.000637472  eR2(syst)=0.000779809
0.04<=dy<0.12 	   R2=-0.00549103  eR2(stat)=0.000649799  eR2(syst)=0.000458159
0.12<=dy<0.2 	   R2=-0.00249492  eR2(stat)=0.000672353  eR2(syst)=0.000360692
0.2<=dy<0.28 	   R2=-0.00130414  eR2(stat)=0.000701088  eR2(syst)=0.000287694
0.28<=dy<0.36 	   R2=0.00136902  eR2(stat)=0.000737234  eR2(syst)=0.000270362
0.36<=dy<0.44 	   R2=0.00330917  eR2(stat)=0.00077986  eR2(syst)=0.000393539
0.44<=dy<0.52 	   R2=0.00364882  eR2(stat)=0.000829504  eR2(syst)=0.000503088
0.52<=dy<0.6 	   R2=0.00420367  eR2(stat)=0.000886633  eR2(syst)=0.000358521
0.6<=dy<0.68 	   R2=0.00401511  eR2(stat)=0.000954873  eR2(syst)=0.000460204
0.68<=dy<0.76 	   R2=0.00436426  eR2(stat)=0.0010484  eR2(syst)=0.000329628
0.76<=dy<0.84 	   R2=0.00621161  eR2(stat)=0.00118059  eR2(syst)=0.000187797
0.84<=dy<0.92 	   R2=0.00401762  eR2(stat)=0.00137118  eR2(syst)=0.000237562
0.92<=dy<1 	   R2=0.00348958  eR2(stat)=0.00168099  eR2(syst)=0.000515511
1<=dy<1.08 	   R2=0.00314972  eR2(stat)=0.00227234  eR2(syst)=0.000810345
1.08<=dy<1.16 	   R2=0.00246912  eR2(stat)=0.00378662  eR2(syst)=0.00104967
--------------------------------------------------------------------
62.4 GeV, Au+Au, 60-70% centrality, unlike-sign protons, experimental data
-1.16<=dy<-1.08 	   R2=-0.0328469  eR2(stat)=0.020962  eR2(syst)=0.00419564
-1.08<=dy<-1 	   R2=0.000781981  eR2(stat)=0.012197  eR2(syst)=0.00950255
-1<=dy<-0.92 	   R2=-0.00524735  eR2(stat)=0.00880021  eR2(syst)=0.00455678
-0.92<=dy<-0.84 	   R2=-0.00621516  eR2(stat)=0.0070943  eR2(syst)=0.00121942
-0.84<=dy<-0.76 	   R2=0.00377957  eR2(stat)=0.00609092  eR2(syst)=0.00220245
-0.76<=dy<-0.68 	   R2=0.00348864  eR2(stat)=0.00539163  eR2(syst)=0.00206361
-0.68<=dy<-0.6 	   R2=-0.0040745  eR2(stat)=0.00487606  eR2(syst)=0.00235528
-0.6<=dy<-0.52 	   R2=-0.0039611  eR2(stat)=0.00451456  eR2(syst)=0.00245608
-0.52<=dy<-0.44 	   R2=0.0150736  eR2(stat)=0.00425982  eR2(syst)=0.00215661
-0.44<=dy<-0.36 	   R2=0.00504186  eR2(stat)=0.00398247  eR2(syst)=0.000914886
-0.36<=dy<-0.28 	   R2=0.00238038  eR2(stat)=0.00376027  eR2(syst)=0.00116739
-0.28<=dy<-0.2 	   R2=0.00789258  eR2(stat)=0.00358727  eR2(syst)=0.00142377
-0.2<=dy<-0.12 	   R2=-0.0014545  eR2(stat)=0.00342165  eR2(syst)=0.00111068
-0.12<=dy<-0.04 	   R2=-0.00771195  eR2(stat)=0.00329696  eR2(syst)=0.00170522
-0.04<=dy<0.04 	   R2=-0.0062364  eR2(stat)=0.00324198  eR2(syst)=0.00220147
0.04<=dy<0.12 	   R2=-0.00718317  eR2(stat)=0.00329454  eR2(syst)=0.0016016
0.12<=dy<0.2 	   R2=-0.00449954  eR2(stat)=0.00340923  eR2(syst)=0.00203344
0.2<=dy<0.28 	   R2=0.00265542  eR2(stat)=0.00356687  eR2(syst)=0.000791527
0.28<=dy<0.36 	   R2=0.00137492  eR2(stat)=0.00374498  eR2(syst)=0.000685975
0.36<=dy<0.44 	   R2=0.00379542  eR2(stat)=0.00396447  eR2(syst)=0.00217463
0.44<=dy<0.52 	   R2=0.010945  eR2(stat)=0.00423437  eR2(syst)=0.00064738
0.52<=dy<0.6 	   R2=0.0073153  eR2(stat)=0.00452258  eR2(syst)=0.00100928
0.6<=dy<0.68 	   R2=0.00441458  eR2(stat)=0.00487734  eR2(syst)=0.00299696
0.68<=dy<0.76 	   R2=-0.00183054  eR2(stat)=0.00535377  eR2(syst)=0.00200564
0.76<=dy<0.84 	   R2=-0.00271269  eR2(stat)=0.00604157  eR2(syst)=0.00135504
0.84<=dy<0.92 	   R2=-0.000507535  eR2(stat)=0.00707162  eR2(syst)=0.00249636
0.92<=dy<1 	   R2=-0.00635424  eR2(stat)=0.00874077  eR2(syst)=0.00335644
1<=dy<1.08 	   R2=-0.00460873  eR2(stat)=0.0120977  eR2(syst)=0.00445975
1.08<=dy<1.16 	   R2=-0.0117562  eR2(stat)=0.0210139  eR2(syst)=0.0113756
